Sample_Date,Result,LSOA,Sample_Id,ObjectId
2022-01-19,0.09,E01026477,708b7a64-f1a4-4cd7-bfd7-0fcdcc0bf14f,4840
2022-01-19,0.09,E01033112,39dbf169-f1e4-49fa-a0ce-8e1e82003545,4819
2022-01-20,0.09,E01026775,69459e21-b7f4-4ecb-a8f5-a0ff39202763,5903
2022-01-20,0.09,E01032995,99ffa31a-cf95-457f-98fc-877bbb11117c,5881
2022-01-20,0.129999995,E01015653,8c7bf7a7-9b8b-4362-bf34-5dd77bd1c174,5858
2022-01-20,0.129999995,E01017436,853478c6-b780-4e25-9ea1-c2a446c1d61b,5821
2022-01-20,0.09,E01026409,b60cfe3d-fb05-49ee-b34b-869c3f9eb868,5957
2022-01-20,0.09,E01026753,b70c57a3-b1e9-400e-b662-743a5f01983e,5994
2022-01-20,0.09,E01033503,bee328ec-bae3-4b1c-9622-a07e4e67ba5b,6220
2022-01-20,0.09,E01013268,76e6ecd1-c54b-4784-bd96-10b953a387f2,5936
2022-01-20,0.129999995,E01017394,9d6fc66c-61d9-4927-bffd-29644bb1546b,5977
2022-01-20,0.09,E01030078,2e5e0a18-8a9e-486e-aabf-adfba7fee70a,5811
2022-01-20,0.100000001,E01016750,3e7fdf65-1696-4528-98b0-db513955c63b,5774
2022-01-20,0.360000014,E01035409,70bae27c-d313-4a5f-a344-86c690a28632,5205
2022-01-20,0.09,E01029974,274cf546-3207-4dc0-8c38-347878141ebc,5278
2022-01-20,0.460000008,E01027020,72a1f1de-06fe-4bc6-83fc-cc7444a98ee6,5316
2022-01-20,0.09,E01029892,a21ffb82-7558-4759-8d42-456c43d5be58,5462
2022-01-20,0.119999997,E01026224,3c821916-190e-4c47-80cd-641fc92ff7ec,5789
2022-01-20,0.109999999,E01015656,fe24c32e-c900-4997-81ca-d4d98687870e,5639
2022-01-20,0.200000003,E01027098,26f3bc69-971b-4e98-ae8e-b1ee5126d75a,5678
2022-01-20,0.09,E01026045,15a34d95-6109-40a8-86d0-936c47c0fb66,5703
2022-01-20,0.09,E01028034,5514b3ec-a615-45d2-8458-ff2cfc34ac81,5628
2022-01-21,0.109999999,E01017474,60f73a87-f8a2-4748-8a0a-595871d3712e,6693
2022-01-21,0.09,E01026351,1ebb1f17-6ec7-4764-a4fb-859642705653,6544
2022-01-21,0.09,E01026952,896fc763-5053-4721-aafc-a9049bbb5e8a,6514
2022-01-21,0.100000001,E01018213,4f175bd5-4953-46f3-a57c-63aebc4f1664,6486
2022-01-21,0.09,E01021678,de290dd7-2f2a-4ec4-b75b-fc184d5d8e43,6405
2022-01-21,0.109999999,E01026281,d41b48ed-f713-44c7-9d2f-cf9a5e474b13,6385
2022-01-21,0.09,E01017415,0bc467f4-5af5-4cce-af62-7c83c809daae,6369
2022-01-21,0.100000001,E01030155,ce0a3037-2b88-4363-8bd4-89975aea8178,6349
2022-01-21,0.09,E01013195,305595b0-2fc4-4813-a14a-75e79f59f031,6271
2022-01-21,0.09,E01013159,84f08ecb-be97-4882-a9cc-9a937aea6133,6270
2022-01-21,0.09,E01026736,d28a730f-1eb6-4ff4-a41a-a45378adcba5,6331
2022-01-21,0.09,E01011969,f96dfd32-3553-4566-b603-08fcbb81559d,6222
2022-01-21,0.09,E01030073,7603cd93-0e5e-421e-86a2-4e3ddebe9b65,6015
2022-01-21,0.129999995,E01026994,39f69378-fa1f-4879-9861-f2246a57b1bc,6065
2022-01-21,0.119999997,E01026344,5eac6d00-43c3-42f0-b23b-dc6376898c4e,6078
2022-01-21,0.09,E01029907,2f601633-2998-4166-a02b-04567e8d315a,6119
2022-01-21,0.319999993,E01015664,37aa7ec2-e08b-4210-82c3-6b62327bc8a8,6039
2022-01-21,0.140000001,E01027235,05253b7d-11dc-4996-857e-4e4f4b78a1b1,6187
2022-01-21,0.09,E01026637,893fe6de-be17-4436-acc6-de4e666eaf09,6205
2022-01-21,0.09,E01026688,4c84bff4-c426-433d-9b32-40fac4f97a68,6214
2022-01-21,0.09,E01021388,4e034e7a-372e-40ed-b12e-d33173dc3b61,6177
2022-01-21,0.310000002,E01027196,5907d90d-4fdd-4541-bf1a-7bc1ce0be0dd,6226
2022-01-23,0.09,E01011990,5b9e3065-9a40-4c7e-8f86-a04ea89cdfdc,6558
2022-01-24,0.09,E01021390,56b9fe47-62d2-4eec-a42d-af0004b20fbd,7116
2022-01-24,0.09,E01030098,f3c584b1-df75-4ac1-ba67-7d7353b17ee6,6876
2022-01-24,0.09,E01018137,6b9db3f7-11cd-4682-9b58-51e304e8fb75,7040
2022-01-24,0.09,E01017714,46a8c52c-d157-42ba-aaf8-cb6068880856,7033
2022-01-24,0.379999995,E01035551,2e7c88fd-3bf0-49cb-9d6a-c057cffa9263,7026
2022-01-24,0.189999998,E01015591,309f728c-0648-4cfa-8486-caeeb7d0abad,7130
2022-01-24,0.09,E01013204,48f12ac0-fa46-4f69-911b-a6dc7c070cbb,6925
2022-01-24,0.09,E01026952,4afd3b51-24ae-4995-95ae-2cbf2296b457,6886
2022-01-24,0.09,E01034455,725e2400-d4fe-412f-9d4c-879daf67c272,6884
2022-01-24,0.300000012,E01017671,ccd704c6-a562-4b75-b7d3-53e3633e5b2e,6856
2022-01-24,0.09,E01016786,d5a98450-19d7-4902-a539-58979c48b111,6784
2022-01-24,0.09,E01026453,e7e6bb63-8f66-413e-ae36-4071f2ad3f30,6485
