LSOA Code,LSOA Name,Total samples,Number of exceedances,Exceedance rate (failures/total samples),Latitude,Longitude
E01026486,Breckland 009A,7,0,0.0,52.57638,0.827255
E01026488,Breckland 009C,5,0,0.0,52.5711,0.825631
E01026489,Breckland 009D,2,0,0.0,52.56798,0.812104
E01026490,Breckland 009E,10,0,0.0,52.56288,0.834222
E01026448,Breckland 013C,6,0,0.0,52.52193,1.061682
E01026438,Breckland 008B,4,0,0.0,52.63252,0.850044
E01026439,Breckland 014A,9,0,0.0,52.44201,0.944173
E01026440,Breckland 014B,3,0,0.0,52.42755,0.833417
E01026441,Breckland 014C,4,0,0.0,52.41172,0.914875
E01026442,Breckland 002A,4,0,0.0,52.77223,0.845299
E01026443,Breckland 002B,2,0,0.0,52.71115,0.777328
E01026444,Breckland 012B,8,0,0.0,52.598,0.65462
E01026445,Breckland 002C,8,0,0.0,52.6768,0.648802
E01026446,Breckland 004A,7,0,0.0,52.65788,0.789063
E01026447,Breckland 011C,6,0,0.0,52.52189,1.007305
E01026386,West Lindsey 005B,6,0,0.0,53.42628,-0.59538
E01026449,Breckland 011D,3,0,0.0,52.52871,1.000221
E01026451,Breckland 008C,9,0,0.0,52.63076,0.913718
E01026453,Breckland 004C,2,0,0.0,52.68321,0.830231
E01026454,Breckland 004D,5,0,0.0,52.67583,0.928541
E01026456,Breckland 007B,1,0,0.0,52.6426,0.712091
E01026457,Breckland 007C,4,0,0.0,52.63386,0.685656
E01026458,Breckland 007D,7,0,0.0,52.6417,0.690778
E01026461,Breckland 001C,9,0,0.0,52.71075,1.00216
E01026462,Breckland 002D,7,0,0.0,52.74306,0.846584
E01026464,Breckland 010D,6,0,0.0,52.59037,0.868953
E01026330,South Kesteven 012A,5,0,0.0,52.7333,-0.46715
E01026317,South Kesteven 006A,3,0,0.0,52.90538,-0.64789
E01026318,South Kesteven 006B,4,0,0.0,52.9008,-0.6421
E01026319,South Kesteven 006C,9,0,0.0,52.89391,-0.65122
E01026322,South Kesteven 004C,4,0,0.0,52.91458,-0.65352
E01026323,South Kesteven 004D,7,0,0.0,52.91416,-0.64671
E01026324,South Kesteven 004E,3,0,0.0,52.93136,-0.65434
E01026325,South Kesteven 003A,4,0,0.0,52.92209,-0.61737
E01026326,South Kesteven 003B,4,0,0.0,52.91811,-0.62957
E01026327,South Kesteven 003C,3,0,0.0,52.92342,-0.62836
E01026328,South Kesteven 003D,4,0,0.0,52.91786,-0.61724
E01026329,South Kesteven 001C,5,0,0.0,53.03228,-0.59182
E01026316,South Kesteven 007D,7,0,0.0,52.81679,-0.50001
E01026331,South Kesteven 009B,7,0,0.0,52.81822,-0.63632
E01026332,South Kesteven 007E,4,0,0.0,52.89265,-0.50891
E01026333,South Kesteven 001D,5,0,0.0,53.01286,-0.64351
E01026334,South Kesteven 013A,3,0,0.0,52.67469,-0.34447
E01026335,South Kesteven 013B,3,0,0.0,52.67678,-0.31848
E01026336,South Kesteven 013C,4,0,0.0,52.69486,-0.29024
E01026337,South Kesteven 013D,5,0,0.0,52.68129,-0.31388
E01026338,South Kesteven 009C,4,0,0.0,52.76461,-0.58049
E01026339,South Kesteven 009D,4,0,0.0,52.7653,-0.6511
E01026340,South Kesteven 002B,8,0,0.0,52.9437,-0.67442
E01026303,South Kesteven 014A,4,0,0.0,52.67779,-0.3029
E01026290,South Kesteven 008A,8,0,0.0,52.84973,-0.35616
E01026291,South Kesteven 002A,2,0,0.0,52.92362,-0.70504
E01026292,South Kesteven 007A,8,0,0.0,52.91777,-0.60775
E01026293,South Kesteven 007B,8,0,0.0,52.91357,-0.59819
E01026294,South Kesteven 007C,6,0,0.0,52.92818,-0.62542
E01026296,South Kesteven 011B,4,0,0.0,52.77149,-0.3007
E01026297,South Kesteven 011C,1,0,0.0,52.77201,-0.37168
E01026298,South Kesteven 011D,3,0,0.0,52.77446,-0.34735
E01026299,South Kesteven 010A,5,0,0.0,52.77046,-0.38267
E01026300,South Kesteven 010B,4,0,0.0,52.78079,-0.39252
E01026302,South Kesteven 010D,5,0,0.0,52.7747,-0.38041
E01026341,South Kesteven 008B,4,0,0.0,52.80124,-0.39401
E01026304,South Kesteven 014B,2,0,0.0,52.67108,-0.2574
E01026305,South Kesteven 014C,3,0,0.0,52.68299,-0.30702
E01026307,South Kesteven 014E,3,0,0.0,52.67256,-0.29095
E01026308,South Kesteven 005A,2,0,0.0,52.90285,-0.66624
E01026309,South Kesteven 005B,8,0,0.0,52.90833,-0.65977
E01026310,South Kesteven 005C,2,0,0.0,52.90973,-0.66977
E01026311,South Kesteven 005D,4,0,0.0,52.9071,-0.65752
E01026313,South Kesteven 001A,3,0,0.0,52.96889,-0.61961
E01026314,South Kesteven 001B,5,0,0.0,52.98448,-0.53491
E01026315,South Kesteven 009A,3,0,0.0,52.88059,-0.66224
E01026375,West Lindsey 006B,10,0,0.0,53.39332,-0.74995
E01026364,South Kesteven 012E,5,0,0.0,52.71886,-0.3347
E01026365,South Kesteven 002D,6,0,0.0,52.96721,-0.69744
E01026366,West Lindsey 011A,4,0,0.0,53.2291,-0.32175
E01026367,West Lindsey 001A,4,0,0.0,53.53269,-0.2767
E01026368,West Lindsey 001B,8,0,0.0,53.49783,-0.34344
E01026369,West Lindsey 011B,2,0,0.0,53.25139,-0.46269
E01026370,West Lindsey 011C,9,0,0.0,53.23648,-0.46329
E01026371,West Lindsey 011D,1,0,0.0,53.25639,-0.42779
E01026372,West Lindsey 008A,10,0,0.0,53.31462,-0.39277
E01026373,West Lindsey 011E,5,0,0.0,53.26617,-0.37209
E01026374,West Lindsey 006A,1,0,0.0,53.39886,-0.75477
E01026363,South Kesteven 012D,5,0,0.0,52.67098,-0.40781
E01026376,West Lindsey 006C,4,0,0.0,53.3975,-0.76619
E01026377,West Lindsey 006D,9,0,0.0,53.4003,-0.75814
E01026378,West Lindsey 004A,5,0,0.0,53.40538,-0.78343
E01026379,West Lindsey 004B,5,0,0.0,53.40678,-0.77405
E01026380,West Lindsey 002A,7,0,0.0,53.40725,-0.75869
E01026381,West Lindsey 004C,3,0,0.0,53.40992,-0.78477
E01026382,West Lindsey 004D,2,0,0.0,53.38495,-0.76218
E01026383,West Lindsey 004E,3,0,0.0,53.39206,-0.77342
E01026384,West Lindsey 004F,6,0,0.0,53.40083,-0.77729
E01026385,West Lindsey 005A,1,0,0.0,53.41019,-0.6688
E01026352,South Kesteven 003E,4,0,0.0,52.92326,-0.63863
E01026342,South Kesteven 008C,6,0,0.0,52.80595,-0.31651
E01026343,South Kesteven 006D,5,0,0.0,52.90618,-0.63203
E01026344,South Kesteven 006E,5,0,0.0,52.8925,-0.62998
E01026345,South Kesteven 006F,4,0,0.0,52.91313,-0.62618
E01026346,South Kesteven 015D,2,0,0.0,52.66404,-0.46792
E01026347,South Kesteven 015E,8,0,0.0,52.65759,-0.47021
E01026348,South Kesteven 015F,3,0,0.0,52.66313,-0.47739
E01026349,South Kesteven 016A,8,0,0.0,52.65368,-0.48354
E01026350,South Kesteven 016B,13,0,0.0,52.65317,-0.46193
E01026351,South Kesteven 016C,10,0,0.0,52.65156,-0.48135
E01018068,Fenland 004C,4,0,0.0,52.5783,0.15662
E01026353,South Kesteven 003F,5,0,0.0,52.91671,-0.64265
E01026354,South Kesteven 003G,4,0,0.0,52.92952,-0.64196
E01026355,South Kesteven 002C,11,0,0.0,52.9949,-0.74397
E01026356,South Kesteven 016D,3,0,0.0,52.66227,-0.51682
E01026357,South Kesteven 016E,2,0,0.0,52.65809,-0.50771
E01026358,South Kesteven 016F,3,0,0.0,52.6557,-0.49623
E01026359,South Kesteven 016G,5,0,0.0,52.64669,-0.49577
E01026360,South Kesteven 012B,8,0,0.0,52.735,-0.36697
E01026361,South Kesteven 008D,9,0,0.0,52.89151,-0.33527
E01026362,South Kesteven 012C,2,0,0.0,52.70403,-0.3162
E01021365,Braintree 009D,6,0,0.0,51.87749,0.548
E01021351,Braintree 007B,3,0,0.0,51.88583,0.583539
E01021352,Braintree 007C,3,0,0.0,51.8837,0.574654
E01021353,Braintree 009B,6,0,0.0,51.88369,0.567009
E01021354,Braintree 008A,3,0,0.0,51.89539,0.547951
E01021355,Braintree 007D,3,0,0.0,51.91291,0.552899
E01021356,Braintree 007E,5,0,0.0,51.89623,0.575777
E01021357,Braintree 008B,1,0,0.0,51.88503,0.553469
E01021358,Braintree 008C,10,0,0.0,51.88418,0.534747
E01021359,Braintree 008D,4,0,0.0,51.8888,0.54986
E01021361,Braintree 012B,2,0,0.0,51.87809,0.63119
E01021364,Braintree 010A,2,0,0.0,51.87767,0.536023
E01021350,Braintree 009A,8,0,0.0,51.88352,0.558673
E01021366,Braintree 010B,6,0,0.0,51.87466,0.542188
E01021367,Braintree 012C,4,0,0.0,51.87386,0.579671
E01021368,Braintree 011A,4,0,0.0,51.87193,0.572776
E01021369,Braintree 012D,2,0,0.0,51.87703,0.578196
E01021370,Braintree 011B,5,0,0.0,51.87937,0.569916
E01021371,Braintree 013B,5,0,0.0,51.86862,0.546888
E01021372,Braintree 011C,4,0,0.0,51.86732,0.561327
E01021375,Braintree 001A,4,0,0.0,52.05223,0.409955
E01021376,Braintree 001B,3,0,0.0,52.06124,0.461503
E01021377,Braintree 014A,4,0,0.0,51.86065,0.716304
E01018212,Huntingdonshire 001A,1,0,0.0,52.5372,-0.22505
E01018193,Huntingdonshire 004C,1,0,0.0,52.44081,-0.25626
E01018194,Huntingdonshire 004D,2,0,0.0,52.45709,-0.28058
E01018195,Huntingdonshire 004E,3,0,0.0,52.43628,-0.27839
E01018200,Huntingdonshire 002C,5,0,0.0,52.488,-0.23458
E01018201,Huntingdonshire 002D,1,0,0.0,52.4942,-0.29725
E01018202,Huntingdonshire 016C,4,0,0.0,52.30701,-0.12224
E01018203,Huntingdonshire 016D,5,0,0.0,52.31712,-0.0942
E01018204,Huntingdonshire 016E,1,0,0.0,52.28475,-0.11246
E01018205,Huntingdonshire 016F,1,0,0.0,52.33771,-0.12843
E01018206,Huntingdonshire 006E,6,0,0.0,52.37207,-0.17174
E01018207,Huntingdonshire 006F,3,0,0.0,52.42898,-0.18687
E01021378,Braintree 014B,2,0,0.0,51.87289,0.685543
E01018213,Huntingdonshire 001B,6,0,0.0,52.51881,-0.19771
E01018214,Huntingdonshire 001C,7,0,0.0,52.51761,-0.25561
E01018215,Huntingdonshire 001D,4,0,0.0,52.51849,-0.25062
E01018216,Huntingdonshire 001E,4,0,0.0,52.50942,-0.26967
E01018217,Huntingdonshire 001F,6,0,0.0,52.5142,-0.25962
E01018237,South Cambridgeshire 003A,1,0,0.0,52.25907,0.061275
E01018306,South Cambridgeshire 001C,1,0,0.0,52.32953,0.023249
E01021347,Braintree 013A,8,0,0.0,51.84843,0.547214
E01021348,Braintree 018A,5,0,0.0,51.81965,0.57364
E01021349,Braintree 007A,7,0,0.0,51.8876,0.571432
E01021413,Braintree 005D,4,0,0.0,51.94518,0.523824
E01021402,Braintree 014E,4,0,0.0,51.83749,0.703716
E01021403,Braintree 014F,5,0,0.0,51.8468,0.728174
E01021404,Braintree 005A,6,0,0.0,51.9276,0.489556
E01021405,Braintree 010D,6,0,0.0,51.87942,0.499999
E01021406,Braintree 002B,9,0,0.0,52.04371,0.627145
E01021407,Braintree 002C,6,0,0.0,51.99409,0.726099
E01021408,Braintree 006C,7,0,0.0,51.91535,0.702999
E01021409,Braintree 006D,4,0,0.0,51.94134,0.69266
E01021410,Braintree 006E,10,0,0.0,51.93258,0.69583
E01021411,Braintree 005B,5,0,0.0,51.93562,0.445918
E01021412,Braintree 005C,5,0,0.0,51.97408,0.470292
E01021401,Braintree 014D,5,0,0.0,51.83925,0.677196
E01021414,Braintree 001C,4,0,0.0,52.01456,0.519217
E01021430,Braintree 001D,6,0,0.0,52.01513,0.565888
E01021637,Colchester 018A,2,0,0.0,51.87181,0.905837
E01021638,Colchester 018B,4,0,0.0,51.86621,0.901001
E01021639,Colchester 018C,3,0,0.0,51.85339,0.894004
E01021641,Colchester 018E,2,0,0.0,51.85916,0.907201
E01021642,Colchester 018F,5,0,0.0,51.87718,0.902639
E01021643,Colchester 019A,11,0,0.0,51.82921,0.775359
E01021644,Colchester 019B,5,0,0.0,51.84337,0.831506
E01021645,Colchester 019C,3,0,0.0,51.84723,0.867123
E01021390,Braintree 006B,4,0,0.0,51.9515,0.640656
E01021379,Braintree 014C,4,0,0.0,51.88158,0.682836
E01021380,Braintree 012E,3,0,0.0,51.88228,0.604073
E01021381,Braintree 007F,3,0,0.0,51.9373,0.572966
E01021382,Braintree 003A,4,0,0.0,51.93535,0.609721
E01021383,Braintree 010C,8,0,0.0,51.86586,0.519801
E01021384,Braintree 013C,8,0,0.0,51.8626,0.530963
E01021386,Braintree 013E,2,0,0.0,51.85571,0.528543
E01021387,Braintree 004A,8,0,0.0,51.94541,0.633458
E01021388,Braintree 004B,11,0,0.0,51.94459,0.646056
E01021389,Braintree 006A,8,0,0.0,51.94077,0.65216
E01018192,Huntingdonshire 004B,4,0,0.0,52.42302,-0.31349
E01021391,Braintree 004C,2,0,0.0,51.93605,0.630655
E01021392,Braintree 004D,6,0,0.0,51.9418,0.628154
E01021393,Braintree 004E,5,0,0.0,51.94016,0.634737
E01021394,Braintree 018B,10,0,0.0,51.77655,0.590292
E01021395,Braintree 018C,5,0,0.0,51.77425,0.60199
E01021396,Braintree 018D,4,0,0.0,51.76019,0.599153
E01021397,Braintree 003B,5,0,0.0,51.96765,0.592453
E01021398,Braintree 002A,1,0,0.0,51.99264,0.630345
E01021399,Braintree 003C,5,0,0.0,51.97804,0.586995
E01021400,Braintree 003D,5,0,0.0,51.97619,0.553061
E01018106,Fenland 011D,3,0,0.0,52.44107,0.034575
E01018094,Fenland 001A,1,0,0.0,52.68258,0.132562
E01018095,Fenland 001B,1,0,0.0,52.6855,0.094694
E01018096,Fenland 001C,4,0,0.0,52.68483,0.117802
E01018097,Fenland 001D,1,0,0.0,52.71598,0.075795
E01018098,Fenland 006E,4,0,0.0,52.55738,-0.13625
E01018099,Fenland 006F,2,0,0.0,52.56164,-0.16115
E01018100,Fenland 006G,5,0,0.0,52.5581,-0.1262
E01018101,Fenland 006H,6,0,0.0,52.55267,-0.1286
E01018103,Fenland 003F,2,0,0.0,52.6687,0.180989
E01018104,Fenland 003G,2,0,0.0,52.66155,0.178504
E01018105,Fenland 011C,5,0,0.0,52.45153,0.042621
E01018093,Fenland 003E,10,0,0.0,52.65774,0.130569
E01018107,Fenland 002C,5,0,0.0,52.67488,0.165558
E01018108,Fenland 002D,5,0,0.0,52.67792,0.159214
E01018109,Fenland 002E,6,0,0.0,52.67578,0.173132
E01018110,Fenland 011E,6,0,0.0,52.43441,0.053953
E01018111,Fenland 010C,9,0,0.0,52.50773,0.119523
E01018113,Huntingdonshire 010B,1,0,0.0,52.36316,-0.26378
E01018115,Huntingdonshire 017A,5,0,0.0,52.297,-0.31759
E01018116,Huntingdonshire 010D,5,0,0.0,52.31396,-0.2274
E01018117,Huntingdonshire 010E,4,0,0.0,52.32465,-0.20171
E01018119,Huntingdonshire 017B,4,0,0.0,52.28514,-0.26591
E01018081,Fenland 005A,6,0,0.0,52.57153,0.051142
E01018067,Fenland 004B,5,0,0.0,52.62221,0.191015
E01018069,Fenland 003A,5,0,0.0,52.65657,0.172061
E01018070,Fenland 003B,6,0,0.0,52.65671,0.161215
E01018071,Fenland 003C,7,0,0.0,52.6626,0.171147
E01018072,Fenland 006B,4,0,0.0,52.56113,-0.10993
E01018073,Fenland 002B,4,0,0.0,52.67138,0.17599
E01018074,Fenland 006C,1,0,0.0,52.55374,-0.10766
E01018075,Fenland 006D,5,0,0.0,52.55353,-0.12068
E01018077,Fenland 007A,5,0,0.0,52.55289,0.092963
E01018078,Fenland 007B,2,0,0.0,52.54668,0.130468
E01018079,Fenland 007C,3,0,0.0,52.54224,0.095701
E01018120,Huntingdonshire 017C,8,0,0.0,52.29729,-0.23833
E01018082,Fenland 005B,5,0,0.0,52.55569,0.083994
E01018083,Fenland 005C,5,0,0.0,52.56314,0.084701
E01018084,Fenland 005D,8,0,0.0,52.56533,0.095502
E01018085,Fenland 009A,3,0,0.0,52.54004,0.078962
E01018086,Fenland 009B,7,0,0.0,52.53811,0.026154
E01018087,Fenland 009C,10,0,0.0,52.55072,0.080263
E01018088,Fenland 009D,4,0,0.0,52.53341,0.086773
E01018090,Fenland 004D,3,0,0.0,52.65559,0.021082
E01018091,Fenland 004E,5,0,0.0,52.61845,0.027246
E01018092,Fenland 004F,6,0,0.0,52.6445,0.084427
E01018180,Huntingdonshire 022D,6,0,0.0,52.22449,-0.2948
E01018153,Huntingdonshire 015D,10,0,0.0,52.30735,-0.38862
E01018154,Huntingdonshire 018C,5,0,0.0,52.2489,-0.27325
E01018155,Huntingdonshire 018D,4,0,0.0,52.2509,-0.24673
E01018172,Huntingdonshire 020A,5,0,0.0,52.22689,-0.27815
E01018173,Huntingdonshire 020B,2,0,0.0,52.22679,-0.29003
E01018174,Huntingdonshire 020C,5,0,0.0,52.22347,-0.28677
E01018175,Huntingdonshire 020D,3,0,0.0,52.23072,-0.28742
E01018176,Huntingdonshire 020E,4,0,0.0,52.23579,-0.28144
E01018177,Huntingdonshire 022A,7,0,0.0,52.2144,-0.28528
E01018178,Huntingdonshire 022B,4,0,0.0,52.21583,-0.29436
E01018179,Huntingdonshire 022C,2,0,0.0,52.22071,-0.29063
E01018152,Huntingdonshire 015C,6,0,0.0,52.2608,-0.3368
E01018182,Huntingdonshire 021B,1,0,0.0,52.21369,-0.26108
E01018183,Huntingdonshire 021C,5,0,0.0,52.22603,-0.25686
E01018184,Huntingdonshire 021D,3,0,0.0,52.22384,-0.26125
E01018185,Huntingdonshire 021E,8,0,0.0,52.22077,-0.26981
E01018186,Huntingdonshire 021F,9,0,0.0,52.21935,-0.26203
E01018187,Huntingdonshire 019A,9,0,0.0,52.2299,-0.26851
E01018188,Huntingdonshire 019B,6,0,0.0,52.23155,-0.24977
E01018189,Huntingdonshire 019C,4,0,0.0,52.23935,-0.25374
E01018190,Huntingdonshire 019D,5,0,0.0,52.23372,-0.26173
E01018191,Huntingdonshire 004A,1,0,0.0,52.43899,-0.2986
E01018139,Huntingdonshire 009A,2,0,0.0,52.34605,-0.16518
E01018125,Huntingdonshire 015A,7,0,0.0,52.35364,-0.31543
E01018126,Huntingdonshire 015B,8,0,0.0,52.36363,-0.42111
E01018127,Huntingdonshire 002A,4,0,0.0,52.51566,-0.33671
E01018128,Huntingdonshire 002B,1,0,0.0,52.54068,-0.38216
E01018131,Huntingdonshire 014A,2,0,0.0,52.32177,-0.16377
E01018133,Huntingdonshire 014C,6,0,0.0,52.31089,-0.16748
E01018134,Huntingdonshire 014D,3,0,0.0,52.31045,-0.17142
E01018136,Huntingdonshire 018B,2,0,0.0,52.18506,-0.165
E01018137,Huntingdonshire 017D,4,0,0.0,52.27988,-0.20639
E01018138,Huntingdonshire 012A,8,0,0.0,52.3309,-0.17552
E01026092,East Lindsey 014A,7,0,0.0,53.14331,0.327819
E01018140,Huntingdonshire 009B,2,0,0.0,52.34217,-0.16603
E01018141,Huntingdonshire 009C,3,0,0.0,52.33992,-0.15718
E01018142,Huntingdonshire 009D,2,0,0.0,52.33572,-0.16462
E01018143,Huntingdonshire 008A,4,0,0.0,52.33679,-0.17812
E01018144,Huntingdonshire 008B,2,0,0.0,52.34169,-0.17297
E01018145,Huntingdonshire 008C,4,0,0.0,52.34286,-0.18093
E01018146,Huntingdonshire 008D,2,0,0.0,52.35075,-0.17053
E01018147,Huntingdonshire 008E,2,0,0.0,52.34594,-0.17334
E01018148,Huntingdonshire 012B,2,0,0.0,52.33393,-0.21116
E01018150,Huntingdonshire 012D,5,0,0.0,52.33949,-0.19156
E01026036,Boston 003D,9,0,0.0,52.98312,-0.02313
E01026025,Boston 003C,5,0,0.0,52.97451,-0.01902
E01026026,Boston 004C,7,0,0.0,52.9736,-0.00822
E01026027,Boston 004D,5,0,0.0,52.96954,-0.00785
E01026028,Boston 004E,5,0,0.0,52.97766,-0.00983
E01026030,Boston 002C,5,0,0.0,52.97467,-0.03507
E01026031,Boston 009B,4,0,0.0,52.97305,-0.04161
E01026032,Boston 002D,3,0,0.0,52.97919,-0.03741
E01026033,Boston 006B,7,0,0.0,52.99948,-0.12455
E01026034,Boston 006C,4,0,0.0,52.94022,-0.1381
E01026035,Boston 009C,4,0,0.0,52.97651,-0.05118
E01026024,Boston 001E,9,0,0.0,53.04381,0.07341
E01026037,Boston 002E,1,0,0.0,52.98435,-0.02953
E01026038,Boston 008D,4,0,0.0,52.99077,-0.03484
E01026039,Boston 009D,3,0,0.0,52.97044,-0.05988
E01026040,Boston 008E,3,0,0.0,52.94517,0.001489
E01026041,Boston 007E,2,0,0.0,52.94544,-0.03459
E01026042,East Lindsey 008A,4,0,0.0,53.26177,0.143686
E01026043,East Lindsey 008B,8,0,0.0,53.25549,0.169069
E01026044,East Lindsey 008C,4,0,0.0,53.26558,0.242412
E01026045,East Lindsey 001A,6,0,0.0,53.40765,-0.13095
E01026046,East Lindsey 013A,3,0,0.0,53.15829,0.275961
E01026013,Boston 008A,3,0,0.0,52.99612,0.015437
E01021735,Colchester 021E,10,0,0.0,51.7764,0.911618
E01021971,Tendring 005A,1,0,0.0,51.92013,0.953496
E01023594,North Hertfordshire 014A,1,0,0.0,51.98088,-0.28202
E01025809,Harborough 002B,1,0,0.0,52.5562,-0.79454
E01025912,Melton 006D,1,0,0.0,52.77351,-0.75954
E01026007,Boston 001A,2,0,0.0,52.98206,0.074058
E01026008,Boston 001B,3,0,0.0,52.9606,0.060256
E01026009,Boston 001C,2,0,0.0,53.00341,0.09635
E01026010,Boston 002A,3,0,0.0,52.98659,-0.04487
E01026012,Boston 004A,3,0,0.0,52.97521,0.009371
E01026047,East Lindsey 013B,2,0,0.0,53.15959,0.238649
E01026014,Boston 008B,5,0,0.0,52.94837,0.034638
E01026015,Boston 004B,4,0,0.0,52.96968,0.005823
E01026016,Boston 006A,7,0,0.0,52.91705,-0.122
E01026017,Boston 007A,3,0,0.0,52.88976,-0.05773
E01026018,Boston 007B,4,0,0.0,52.94964,-0.08241
E01026019,Boston 007C,6,0,0.0,52.91367,-0.02446
E01026020,Boston 007D,8,0,0.0,52.93054,-0.08182
E01026021,Boston 003B,3,0,0.0,52.98932,-0.01435
E01026022,Boston 008C,7,0,0.0,52.99864,-0.02757
E01026023,Boston 001D,3,0,0.0,53.0513,0.133602
E01026080,East Lindsey 001E,9,0,0.0,53.45902,-0.0343
E01026070,East Lindsey 009C,3,0,0.0,53.33719,-0.0218
E01026071,East Lindsey 007A,6,0,0.0,53.34051,-0.15407
E01026072,East Lindsey 005A,7,0,0.0,53.33304,0.245197
E01026073,East Lindsey 005B,3,0,0.0,53.33792,0.26061
E01026074,East Lindsey 005C,7,0,0.0,53.34431,0.234641
E01026075,East Lindsey 018B,8,0,0.0,53.12004,-0.0981
E01026076,East Lindsey 002B,6,0,0.0,53.43826,0.051258
E01026077,East Lindsey 003A,5,0,0.0,53.3771,-0.01277
E01026078,East Lindsey 003B,1,0,0.0,53.3726,-0.00498
E01026079,East Lindsey 002C,8,0,0.0,53.4457,0.13346
E01026069,East Lindsey 010D,4,0,0.0,53.18936,0.313204
E01026081,East Lindsey 004A,11,0,0.0,53.36599,0.002455
E01026082,East Lindsey 007B,1,0,0.0,53.22609,-0.20299
E01026083,East Lindsey 015A,7,0,0.0,53.15299,0.311846
E01026084,East Lindsey 012A,2,0,0.0,53.15239,0.333859
E01026087,East Lindsey 003C,3,0,0.0,53.37821,0.005298
E01026088,East Lindsey 003D,3,0,0.0,53.37462,0.010466
E01026089,East Lindsey 004C,8,0,0.0,53.35642,-0.00955
E01026090,East Lindsey 003E,1,0,0.0,53.36206,0.016548
E01026091,East Lindsey 003F,4,0,0.0,53.35415,0.015724
E01026093,East Lindsey 014B,2,0,0.0,53.14279,0.343581
E01026058,East Lindsey 002A,12,0,0.0,53.383,0.09317
E01026048,East Lindsey 010A,5,0,0.0,53.21774,0.332019
E01026049,East Lindsey 010B,6,0,0.0,53.2177,0.299062
E01026050,East Lindsey 010C,3,0,0.0,53.22913,0.327784
E01026051,East Lindsey 016A,9,0,0.0,53.09663,-0.14931
E01026052,East Lindsey 016B,8,0,0.0,53.08439,-0.17692
E01026053,East Lindsey 016C,4,0,0.0,53.11461,-0.19421
E01026054,East Lindsey 016D,4,0,0.0,53.10437,-0.18447
E01026055,East Lindsey 013C,3,0,0.0,53.14925,0.180041
E01026056,East Lindsey 017A,1,0,0.0,53.12572,0.245349
E01026057,East Lindsey 018A,3,0,0.0,53.04763,-0.07041
E01021647,Colchester 007B,7,0,0.0,51.8951,0.9082
E01026059,East Lindsey 013D,7,0,0.0,53.14757,0.104348
E01026060,East Lindsey 009A,3,0,0.0,53.14787,0.023745
E01026061,East Lindsey 001B,3,0,0.0,53.51121,-0.05098
E01026062,East Lindsey 001C,5,0,0.0,53.4957,-0.06001
E01026063,East Lindsey 001D,3,0,0.0,53.51354,-0.06247
E01026064,East Lindsey 011A,7,0,0.0,53.19611,-0.10832
E01026065,East Lindsey 011B,8,0,0.0,53.21522,-0.10731
E01026066,East Lindsey 011C,4,0,0.0,53.21467,-0.1413
E01026067,East Lindsey 011D,5,0,0.0,53.20716,-0.11494
E01026068,East Lindsey 009B,6,0,0.0,53.23171,0.094207
E01021694,Colchester 019D,3,0,0.0,51.81423,0.921183
E01021658,Colchester 016B,2,0,0.0,51.85286,0.925965
E01021684,Colchester 011B,4,0,0.0,51.87854,0.912258
E01021687,Colchester 011E,7,0,0.0,51.88372,0.914846
E01021688,Colchester 011F,4,0,0.0,51.88122,0.912461
E01021689,Colchester 014A,3,0,0.0,51.87905,0.869888
E01021691,Colchester 014C,4,0,0.0,51.88078,0.854958
E01021692,Colchester 014D,4,0,0.0,51.87638,0.861552
E01021657,Colchester 016A,6,0,0.0,51.85649,0.947319
E01021693,Colchester 014E,3,0,0.0,51.88241,0.864202
E01021659,Colchester 001C,7,0,0.0,51.94976,0.895349
E01021695,Colchester 019E,5,0,0.0,51.83281,0.934637
E01021696,Colchester 008A,3,0,0.0,51.89087,0.94079
E01021697,Colchester 008B,6,0,0.0,51.89413,0.934868
E01021698,Colchester 008C,6,0,0.0,51.88877,0.945216
E01021655,Colchester 001A,3,0,0.0,51.95412,0.950898
E01021699,Colchester 008D,5,0,0.0,51.89076,0.930579
E01021700,Colchester 008E,2,0,0.0,51.88557,0.939921
E01021702,Colchester 022D,2,0,0.0,51.89727,0.916204
E01021703,Colchester 022E,3,0,0.0,51.89698,0.925446
E01021663,Colchester 010C,2,0,0.0,51.89047,0.752593
E01021667,Colchester 016F,1,0,0.0,51.86595,0.929531
E01021668,Colchester 002A,5,0,0.0,51.91384,0.913774
E01021666,Colchester 016E,3,0,0.0,51.87289,0.92545
E01021669,Colchester 002B,3,0,0.0,51.91312,0.92129
E01021670,Colchester 002C,1,0,0.0,51.90689,0.922848
E01021665,Colchester 016D,5,0,0.0,51.8733,0.91099
E01021671,Colchester 002D,6,0,0.0,51.90549,0.916592
E01021673,Colchester 009A,2,0,0.0,51.88836,0.868447
E01021664,Colchester 016C,7,0,0.0,51.87611,0.928303
E01021653,Colchester 013C,5,0,0.0,51.88109,0.881339
E01021662,Colchester 010B,7,0,0.0,51.92998,0.7591
E01021661,Colchester 001D,5,0,0.0,51.93085,0.875263
E01021674,Colchester 009B,3,0,0.0,51.88585,0.850048
E01021675,Colchester 009C,3,0,0.0,51.89135,0.851384
E01021660,Colchester 003A,3,0,0.0,51.94938,0.822396
E01021676,Colchester 009D,4,0,0.0,51.89143,0.879675
E01021677,Colchester 010D,4,0,0.0,51.87806,0.754668
E01021678,Colchester 010E,6,0,0.0,51.87564,0.772144
