recorddate,ETP_DailyInfluent_ML,WTP_DailyInfluent_ML,ObjectId
2/28/1996 1:00:00 PM,663,899,627
2/29/1996 1:00:00 PM,432,540,628
3/1/1996 1:00:00 PM,374,524,629
3/2/1996 1:00:00 PM,400,472,630
3/3/1996 1:00:00 PM,373,418,631
3/4/1996 1:00:00 PM,372,470,632
3/5/1996 1:00:00 PM,361,479,633
3/6/1996 1:00:00 PM,364,478,634
3/7/1996 1:00:00 PM,329,487,635
3/8/1996 1:00:00 PM,328,496,636
3/9/1996 1:00:00 PM,315,487,637
3/10/1996 1:00:00 PM,287,415,638
3/11/1996 1:00:00 PM,312,446,639
3/12/1996 1:00:00 PM,341,486,640
3/13/1996 1:00:00 PM,354,490,641
3/14/1996 1:00:00 PM,338,474,642
3/15/1996 1:00:00 PM,382,464,643
3/16/1996 1:00:00 PM,503,612,644
3/17/1996 1:00:00 PM,372,422,645
3/18/1996 1:00:00 PM,328,493,646
3/19/1996 1:00:00 PM,327,533,647
3/20/1996 1:00:00 PM,340,499,648
3/21/1996 1:00:00 PM,360,477,649
3/22/1996 1:00:00 PM,358,474,650
3/23/1996 1:00:00 PM,392,448,651
3/24/1996 1:00:00 PM,362,399,652
8/23/1996 2:00:00 PM,424,490,653
8/24/1996 2:00:00 PM,412,453,654
8/25/1996 2:00:00 PM,381,417,655
8/26/1996 2:00:00 PM,393,468,656
8/27/1996 2:00:00 PM,553,620,657
8/28/1996 2:00:00 PM,482,567,658
8/29/1996 2:00:00 PM,300,511,659
8/30/1996 2:00:00 PM,429,493,660
8/31/1996 2:00:00 PM,439,468,661
9/1/1996 2:00:00 PM,382,287,662
9/2/1996 2:00:00 PM,495,508,663
9/3/1996 2:00:00 PM,542,515,664
9/4/1996 2:00:00 PM,490,530,665
9/5/1996 2:00:00 PM,523,506,666
9/6/1996 2:00:00 PM,468,494,667
9/7/1996 2:00:00 PM,438,466,668
9/8/1996 2:00:00 PM,408,434,669
9/9/1996 2:00:00 PM,425,463,670
9/10/1996 2:00:00 PM,443,505,671
9/11/1996 2:00:00 PM,423,491,672
9/12/1996 2:00:00 PM,508,572,673
9/13/1996 2:00:00 PM,438,506,674
9/14/1996 2:00:00 PM,592,542,675
9/15/1996 2:00:00 PM,451,442,676
9/16/1996 2:00:00 PM,443,463,677
9/17/1996 2:00:00 PM,392,474,678
9/18/1996 2:00:00 PM,385,473,679
9/19/1996 2:00:00 PM,492,606,680
9/20/1996 2:00:00 PM,503,575,681
9/21/1996 2:00:00 PM,550,503,682
9/22/1996 2:00:00 PM,428,433,683
9/23/1996 2:00:00 PM,413,448,684
9/24/1996 2:00:00 PM,446,482,685
9/25/1996 2:00:00 PM,448,486,686
9/26/1996 2:00:00 PM,540,574,687
9/27/1996 2:00:00 PM,508,537,688
9/28/1996 2:00:00 PM,430,496,689
9/29/1996 2:00:00 PM,376,452,690
9/30/1996 2:00:00 PM,484,514,691
10/1/1996 2:00:00 PM,684,582,692
10/2/1996 2:00:00 PM,499,535,693
10/3/1996 2:00:00 PM,466,566,694
10/4/1996 2:00:00 PM,521,589,695
10/5/1996 2:00:00 PM,770,683,696
10/6/1996 2:00:00 PM,664,624,697
10/7/1996 2:00:00 PM,458,545,698
10/8/1996 2:00:00 PM,430,529,699
10/9/1996 2:00:00 PM,422,520,700
10/10/1996 2:00:00 PM,400,509,701
1/20/1997 1:00:00 PM,341,457,702
1/21/1997 1:00:00 PM,376,468,703
1/22/1997 1:00:00 PM,404,607,704
1/23/1997 1:00:00 PM,356,535,705
1/24/1997 1:00:00 PM,330,508,706
1/25/1997 1:00:00 PM,329,482,707
1/26/1997 1:00:00 PM,297,431,708
1/27/1997 1:00:00 PM,328,449,709
1/28/1997 1:00:00 PM,327,499,710
1/29/1997 1:00:00 PM,345,509,711
1/30/1997 1:00:00 PM,343,523,712
1/31/1997 1:00:00 PM,373,505,713
2/1/1997 1:00:00 PM,359,476,714
2/2/1997 1:00:00 PM,319,445,715
2/3/1997 1:00:00 PM,331,494,716
2/4/1997 1:00:00 PM,333,506,717
2/5/1997 1:00:00 PM,341,515,718
2/6/1997 1:00:00 PM,336,534,719
2/7/1997 1:00:00 PM,340,529,720
2/8/1997 1:00:00 PM,348,513,721
2/9/1997 1:00:00 PM,311,456,722
2/10/1997 1:00:00 PM,326,479,723
2/11/1997 1:00:00 PM,324,498,724
2/12/1997 1:00:00 PM,344,507,725
2/13/1997 1:00:00 PM,344,506,726
2/14/1997 1:00:00 PM,352,512,727
2/15/1997 1:00:00 PM,346,509,728
2/16/1997 1:00:00 PM,309,441,729
2/17/1997 1:00:00 PM,339,476,730
2/18/1997 1:00:00 PM,328,518,731
2/19/1997 1:00:00 PM,334,519,732
2/20/1997 1:00:00 PM,322,530,733
2/21/1997 1:00:00 PM,287,562,734
2/22/1997 1:00:00 PM,300,544,735
2/23/1997 1:00:00 PM,262,489,736
2/24/1997 1:00:00 PM,273,544,737
2/25/1997 1:00:00 PM,277,554,738
2/26/1997 1:00:00 PM,285,551,739
2/27/1997 1:00:00 PM,278,561,740
2/28/1997 1:00:00 PM,287,569,741
3/1/1997 1:00:00 PM,287,541,742
3/2/1997 1:00:00 PM,284,484,743
3/3/1997 1:00:00 PM,306,507,744
3/4/1997 1:00:00 PM,299,534,745
3/5/1997 1:00:00 PM,311,533,746
3/6/1997 1:00:00 PM,305,537,747
3/7/1997 1:00:00 PM,314,547,748
3/8/1997 1:00:00 PM,308,513,749
3/9/1997 1:00:00 PM,272,443,750
3/25/1996 1:00:00 PM,399,460,751
3/26/1996 1:00:00 PM,366,451,752
3/27/1996 1:00:00 PM,389,451,753
3/28/1996 1:00:00 PM,363,459,754
3/29/1996 1:00:00 PM,381,504,755
3/30/1996 1:00:00 PM,579,650,756
3/31/1996 2:00:00 PM,333,445,757
4/1/1996 2:00:00 PM,365,499,758
4/2/1996 2:00:00 PM,365,490,759
4/3/1996 2:00:00 PM,343,484,760
4/4/1996 2:00:00 PM,340,454,761
4/5/1996 2:00:00 PM,335,406,762
4/6/1996 2:00:00 PM,344,442,763
4/7/1996 2:00:00 PM,395,481,764
4/8/1996 2:00:00 PM,370,417,765
4/9/1996 2:00:00 PM,444,567,766
4/10/1996 2:00:00 PM,432,671,767
4/11/1996 2:00:00 PM,803,823,768
4/12/1996 2:00:00 PM,451,546,769
4/13/1996 2:00:00 PM,429,478,770
4/14/1996 2:00:00 PM,744,689,771
4/15/1996 2:00:00 PM,500,524,772
4/16/1996 2:00:00 PM,618,514,773
4/17/1996 2:00:00 PM,929,693,774
4/18/1996 2:00:00 PM,906,717,775
4/19/1996 2:00:00 PM,712,563,776
4/20/1996 2:00:00 PM,573,473,777
4/21/1996 2:00:00 PM,474,396,778
4/22/1996 2:00:00 PM,463,453,779
4/23/1996 2:00:00 PM,443,453,780
4/24/1996 2:00:00 PM,421,446,781
4/25/1996 2:00:00 PM,414,407,782
4/26/1996 2:00:00 PM,438,435,783
4/27/1996 2:00:00 PM,435,408,784
4/28/1996 2:00:00 PM,411,375,785
4/29/1996 2:00:00 PM,438,419,786
4/30/1996 2:00:00 PM,436,432,787
5/1/1996 2:00:00 PM,414,432,788
5/2/1996 2:00:00 PM,413,432,789
5/3/1996 2:00:00 PM,437,432,790
5/4/1996 2:00:00 PM,420,401,791
5/5/1996 2:00:00 PM,387,428,792
5/6/1996 2:00:00 PM,435,527,793
5/7/1996 2:00:00 PM,414,477,794
5/8/1996 2:00:00 PM,406,446,795
5/9/1996 2:00:00 PM,411,520,796
5/10/1996 2:00:00 PM,427,467,797
5/11/1996 2:00:00 PM,408,414,798
5/12/1996 2:00:00 PM,567,607,799
5/13/1996 2:00:00 PM,467,542,800
6/18/1997 2:00:00 PM,381,483,801
6/19/1997 2:00:00 PM,364,475,802
6/20/1997 2:00:00 PM,372,477,803
6/21/1997 2:00:00 PM,392,462,804
6/22/1997 2:00:00 PM,339,416,805
6/23/1997 2:00:00 PM,346,488,806
6/24/1997 2:00:00 PM,335,493,807
6/25/1997 2:00:00 PM,353,539,808
6/26/1997 2:00:00 PM,383,555,809
6/27/1997 2:00:00 PM,372,495,810
6/28/1997 2:00:00 PM,360,483,811
6/29/1997 2:00:00 PM,346,435,812
6/30/1997 2:00:00 PM,348,462,813
7/1/1997 2:00:00 PM,343,475,814
7/2/1997 2:00:00 PM,391,447,815
7/3/1997 2:00:00 PM,410,500,816
7/4/1997 2:00:00 PM,378,486,817
7/5/1997 2:00:00 PM,362,460,818
7/6/1997 2:00:00 PM,338,426,819
7/7/1997 2:00:00 PM,364,447,820
7/8/1997 2:00:00 PM,341,485,821
7/9/1997 2:00:00 PM,391,518,822
7/10/1997 2:00:00 PM,355,516,823
7/11/1997 2:00:00 PM,360,500,824
7/12/1997 2:00:00 PM,364,481,825
7/13/1997 2:00:00 PM,341,435,826
7/14/1997 2:00:00 PM,353,477,827
7/15/1997 2:00:00 PM,351,491,828
7/16/1997 2:00:00 PM,355,506,829
7/17/1997 2:00:00 PM,357,497,830
7/18/1997 2:00:00 PM,384,501,831
7/19/1997 2:00:00 PM,381,480,832
7/20/1997 2:00:00 PM,346,439,833
7/21/1997 2:00:00 PM,346,480,834
7/22/1997 2:00:00 PM,318,495,835
7/23/1997 2:00:00 PM,348,496,836
7/24/1997 2:00:00 PM,337,501,837
7/25/1997 2:00:00 PM,344,504,838
7/26/1997 2:00:00 PM,345,491,839
7/27/1997 2:00:00 PM,361,444,840
7/28/1997 2:00:00 PM,350,475,841
7/29/1997 2:00:00 PM,349,491,842
7/30/1997 2:00:00 PM,343,490,843
7/31/1997 2:00:00 PM,360,494,844
8/1/1997 2:00:00 PM,371,499,845
8/2/1997 2:00:00 PM,373,476,846
8/3/1997 2:00:00 PM,399,436,847
8/4/1997 2:00:00 PM,340,471,848
8/5/1997 2:00:00 PM,340,493,849
8/6/1997 2:00:00 PM,337,493,850
1/4/1998 1:00:00 PM,-59,382,851
1/5/1998 1:00:00 PM,-59,422,852
1/6/1998 1:00:00 PM,-59,461,853
1/7/1998 1:00:00 PM,-59,429,854
1/8/1998 1:00:00 PM,-59,440,855
1/9/1998 1:00:00 PM,-59,452,856
1/10/1998 1:00:00 PM,-59,429,857
1/11/1998 1:00:00 PM,-59,406,858
1/12/1998 1:00:00 PM,-59,459,859
1/13/1998 1:00:00 PM,-59,498,860
1/14/1998 1:00:00 PM,-59,508,861
1/15/1998 1:00:00 PM,-59,498,862
1/16/1998 1:00:00 PM,-59,483,863
1/17/1998 1:00:00 PM,-59,461,864
1/18/1998 1:00:00 PM,-59,418,865
1/19/1998 1:00:00 PM,-59,464,866
1/20/1998 1:00:00 PM,-59,486,867
1/21/1998 1:00:00 PM,-59,499,868
1/22/1998 1:00:00 PM,-59,510,869
1/23/1998 1:00:00 PM,-59,520,870
1/24/1998 1:00:00 PM,-59,460,871
1/25/1998 1:00:00 PM,-59,771,872
1/26/1998 1:00:00 PM,-59,583,873
1/27/1998 1:00:00 PM,-59,515,874
1/28/1998 1:00:00 PM,-59,517,875
1/29/1998 1:00:00 PM,-59,507,876
1/30/1998 1:00:00 PM,-59,509,877
1/31/1998 1:00:00 PM,-59,468,878
2/1/1998 1:00:00 PM,-59,418,879
2/2/1998 1:00:00 PM,-57,464,880
2/3/1998 1:00:00 PM,335,472,881
2/4/1998 1:00:00 PM,342,487,882
2/5/1998 1:00:00 PM,345,483,883
2/6/1998 1:00:00 PM,345,476,884
2/7/1998 1:00:00 PM,374,491,885
2/8/1998 1:00:00 PM,451,603,886
2/9/1998 1:00:00 PM,351,474,887
2/10/1998 1:00:00 PM,344,493,888
2/11/1998 1:00:00 PM,346,495,889
2/12/1998 1:00:00 PM,343,495,890
2/13/1998 1:00:00 PM,335,507,891
2/14/1998 1:00:00 PM,353,461,892
2/15/1998 1:00:00 PM,314,412,893
2/16/1998 1:00:00 PM,666,824,894
2/17/1998 1:00:00 PM,430,570,895
2/18/1998 1:00:00 PM,372,515,896
2/19/1998 1:00:00 PM,358,504,897
2/20/1998 1:00:00 PM,354,501,898
2/21/1998 1:00:00 PM,366,479,899
2/22/1998 1:00:00 PM,330,433,900
11/15/1997 1:00:00 PM,-59,583,901
11/16/1997 1:00:00 PM,-59,466,902
11/17/1997 1:00:00 PM,-59,499,903
11/18/1997 1:00:00 PM,-59,504,904
11/19/1997 1:00:00 PM,-59,512,905
11/20/1997 1:00:00 PM,-59,500,906
11/21/1997 1:00:00 PM,-59,517,907
11/22/1997 1:00:00 PM,-59,495,908
11/23/1997 1:00:00 PM,-59,437,909
11/24/1997 1:00:00 PM,-59,473,910
11/25/1997 1:00:00 PM,-59,498,911
11/26/1997 1:00:00 PM,-59,507,912
11/27/1997 1:00:00 PM,-59,505,913
11/28/1997 1:00:00 PM,-59,501,914
11/29/1997 1:00:00 PM,-59,495,915
11/30/1997 1:00:00 PM,-59,439,916
12/1/1997 1:00:00 PM,-59,484,917
12/2/1997 1:00:00 PM,-59,495,918
12/3/1997 1:00:00 PM,-59,489,919
12/4/1997 1:00:00 PM,-59,489,920
12/5/1997 1:00:00 PM,-59,467,921
12/6/1997 1:00:00 PM,-59,473,922
12/7/1997 1:00:00 PM,-59,436,923
12/8/1997 1:00:00 PM,-59,476,924
12/9/1997 1:00:00 PM,-59,499,925
12/10/1997 1:00:00 PM,-59,511,926
12/11/1997 1:00:00 PM,-59,511,927
12/12/1997 1:00:00 PM,-59,498,928
12/13/1997 1:00:00 PM,-59,497,929
12/14/1997 1:00:00 PM,-59,442,930
12/15/1997 1:00:00 PM,-59,473,931
12/16/1997 1:00:00 PM,-59,488,932
12/17/1997 1:00:00 PM,-59,501,933
12/18/1997 1:00:00 PM,-59,497,934
12/19/1997 1:00:00 PM,-59,501,935
12/20/1997 1:00:00 PM,-59,471,936
12/21/1997 1:00:00 PM,-59,425,937
12/22/1997 1:00:00 PM,-59,453,938
12/23/1997 1:00:00 PM,-59,456,939
12/24/1997 1:00:00 PM,-59,437,940
12/25/1997 1:00:00 PM,-59,384,941
12/26/1997 1:00:00 PM,-59,366,942
12/27/1997 1:00:00 PM,-59,376,943
12/28/1997 1:00:00 PM,-59,371,944
12/29/1997 1:00:00 PM,-59,404,945
12/30/1997 1:00:00 PM,-59,438,946
12/31/1997 1:00:00 PM,-59,415,947
1/1/1998 1:00:00 PM,-59,378,948
1/2/1998 1:00:00 PM,-59,396,949
1/3/1998 1:00:00 PM,-59,390,950
8/7/1997 2:00:00 PM,371,544,951
9/26/1997 2:00:00 PM,363,485,952
8/8/1997 2:00:00 PM,381,545,953
8/9/1997 2:00:00 PM,377,499,954
8/10/1997 2:00:00 PM,345,448,955
8/11/1997 2:00:00 PM,439,501,956
8/12/1997 2:00:00 PM,479,578,957
8/13/1997 2:00:00 PM,372,510,958
8/14/1997 2:00:00 PM,361,505,959
8/15/1997 2:00:00 PM,372,501,960
8/16/1997 2:00:00 PM,390,478,961
8/17/1997 2:00:00 PM,333,419,962
8/18/1997 2:00:00 PM,343,455,963
8/19/1997 2:00:00 PM,338,469,964
8/20/1997 2:00:00 PM,338,470,965
8/21/1997 2:00:00 PM,339,484,966
8/22/1997 2:00:00 PM,350,488,967
8/23/1997 2:00:00 PM,377,488,968
8/24/1997 2:00:00 PM,356,439,969
8/25/1997 2:00:00 PM,380,491,970
8/26/1997 2:00:00 PM,363,492,971
8/27/1997 2:00:00 PM,353,486,972
8/28/1997 2:00:00 PM,358,480,973
8/29/1997 2:00:00 PM,367,493,974
8/30/1997 2:00:00 PM,369,465,975
8/31/1997 2:00:00 PM,333,426,976
9/1/1997 2:00:00 PM,358,468,977
9/2/1997 2:00:00 PM,419,599,978
9/3/1997 2:00:00 PM,416,553,979
9/4/1997 2:00:00 PM,429,543,980
9/5/1997 2:00:00 PM,404,530,981
9/6/1997 2:00:00 PM,435,487,982
9/7/1997 2:00:00 PM,353,438,983
9/8/1997 2:00:00 PM,403,515,984
9/9/1997 2:00:00 PM,376,514,985
9/10/1997 2:00:00 PM,363,520,986
9/11/1997 2:00:00 PM,344,506,987
9/12/1997 2:00:00 PM,377,523,988
9/13/1997 2:00:00 PM,399,487,989
9/14/1997 2:00:00 PM,370,504,990
9/15/1997 2:00:00 PM,611,728,991
9/16/1997 2:00:00 PM,390,533,992
9/17/1997 2:00:00 PM,393,514,993
9/18/1997 2:00:00 PM,367,500,994
9/19/1997 2:00:00 PM,368,531,995
9/20/1997 2:00:00 PM,434,523,996
9/21/1997 2:00:00 PM,383,439,997
9/22/1997 2:00:00 PM,350,471,998
9/23/1997 2:00:00 PM,343,493,999
9/24/1997 2:00:00 PM,341,496,1000
9/25/1997 2:00:00 PM,336,490,1001
3/10/1997 1:00:00 PM,293,456,1002
3/11/1997 1:00:00 PM,311,507,1003
3/12/1997 1:00:00 PM,317,510,1004
3/13/1997 1:00:00 PM,314,529,1005
3/14/1997 1:00:00 PM,319,527,1006
3/15/1997 1:00:00 PM,319,507,1007
3/16/1997 1:00:00 PM,299,480,1008
3/17/1997 1:00:00 PM,312,515,1009
3/18/1997 1:00:00 PM,308,549,1010
3/19/1997 1:00:00 PM,310,538,1011
3/20/1997 1:00:00 PM,305,537,1012
3/21/1997 1:00:00 PM,335,530,1013
3/22/1997 1:00:00 PM,359,499,1014
3/23/1997 1:00:00 PM,333,455,1015
3/24/1997 1:00:00 PM,375,492,1016
3/25/1997 1:00:00 PM,345,496,1017
3/26/1997 1:00:00 PM,365,507,1018
3/27/1997 1:00:00 PM,355,495,1019
3/28/1997 1:00:00 PM,342,449,1020
3/29/1997 1:00:00 PM,304,391,1021
3/30/1997 2:00:00 PM,310,375,1022
3/31/1997 2:00:00 PM,326,430,1023
4/1/1997 2:00:00 PM,358,470,1024
4/2/1997 2:00:00 PM,349,493,1025
4/3/1997 2:00:00 PM,352,496,1026
4/4/1997 2:00:00 PM,354,510,1027
4/5/1997 2:00:00 PM,348,485,1028
4/6/1997 2:00:00 PM,331,437,1029
4/7/1997 2:00:00 PM,352,487,1030
4/8/1997 2:00:00 PM,348,508,1031
4/9/1997 2:00:00 PM,346,512,1032
4/10/1997 2:00:00 PM,344,506,1033
4/11/1997 2:00:00 PM,366,520,1034
4/12/1997 2:00:00 PM,369,492,1035
4/13/1997 2:00:00 PM,328,438,1036
4/14/1997 2:00:00 PM,319,479,1037
4/15/1997 2:00:00 PM,331,501,1038
4/16/1997 2:00:00 PM,338,513,1039
4/17/1997 2:00:00 PM,333,498,1040
4/18/1997 2:00:00 PM,343,496,1041
4/19/1997 2:00:00 PM,357,477,1042
4/20/1997 2:00:00 PM,313,425,1043
4/21/1997 2:00:00 PM,333,481,1044
4/22/1997 2:00:00 PM,356,536,1045
4/23/1997 2:00:00 PM,339,515,1046
4/24/1997 2:00:00 PM,320,499,1047
4/25/1997 2:00:00 PM,340,467,1048
4/26/1997 2:00:00 PM,321,429,1049
4/27/1997 2:00:00 PM,318,420,1050
4/28/1997 2:00:00 PM,337,479,1051
9/27/1997 2:00:00 PM,397,442,1052
9/28/1997 2:00:00 PM,377,385,1053
9/29/1997 2:00:00 PM,-59,438,1054
9/30/1997 2:00:00 PM,-59,476,1055
10/1/1997 2:00:00 PM,-59,486,1056
10/2/1997 2:00:00 PM,-59,476,1057
10/3/1997 2:00:00 PM,-59,497,1058
10/4/1997 2:00:00 PM,-59,449,1059
10/5/1997 2:00:00 PM,-59,404,1060
10/6/1997 2:00:00 PM,-59,469,1061
10/7/1997 2:00:00 PM,-59,478,1062
10/8/1997 2:00:00 PM,-59,484,1063
10/9/1997 2:00:00 PM,-59,487,1064
10/10/1997 2:00:00 PM,-59,484,1065
10/11/1997 2:00:00 PM,-59,456,1066
10/12/1997 2:00:00 PM,-59,406,1067
10/13/1997 2:00:00 PM,-59,443,1068
10/14/1997 2:00:00 PM,-59,465,1069
10/15/1997 2:00:00 PM,-59,477,1070
10/16/1997 2:00:00 PM,-59,482,1071
10/17/1997 2:00:00 PM,-59,488,1072
10/18/1997 2:00:00 PM,-59,483,1073
10/19/1997 2:00:00 PM,-59,432,1074
10/20/1997 2:00:00 PM,-59,525,1075
10/21/1997 2:00:00 PM,-59,498,1076
10/22/1997 2:00:00 PM,-59,491,1077
10/23/1997 2:00:00 PM,-59,492,1078
10/24/1997 2:00:00 PM,-59,502,1079
10/25/1997 2:00:00 PM,-59,482,1080
10/26/1997 1:00:00 PM,-59,416,1081
10/27/1997 1:00:00 PM,-59,462,1082
10/28/1997 1:00:00 PM,-59,482,1083
10/29/1997 1:00:00 PM,-59,472,1084
10/30/1997 1:00:00 PM,-59,490,1085
10/31/1997 1:00:00 PM,-59,686,1086
11/1/1997 1:00:00 PM,-59,581,1087
11/2/1997 1:00:00 PM,-59,445,1088
11/3/1997 1:00:00 PM,-59,447,1089
11/4/1997 1:00:00 PM,-59,425,1090
11/5/1997 1:00:00 PM,-59,478,1091
11/6/1997 1:00:00 PM,-59,497,1092
11/7/1997 1:00:00 PM,-59,500,1093
11/8/1997 1:00:00 PM,-59,484,1094
11/9/1997 1:00:00 PM,-59,435,1095
11/10/1997 1:00:00 PM,-59,479,1096
11/11/1997 1:00:00 PM,-59,775,1097
11/12/1997 1:00:00 PM,-59,535,1098
11/13/1997 1:00:00 PM,-59,512,1099
11/14/1997 1:00:00 PM,-59,758,1100
2/23/1998 1:00:00 PM,348,470,1101
2/24/1998 1:00:00 PM,353,495,1102
2/25/1998 1:00:00 PM,351,499,1103
2/26/1998 1:00:00 PM,356,505,1104
2/27/1998 1:00:00 PM,373,568,1105
2/28/1998 1:00:00 PM,367,478,1106
3/1/1998 1:00:00 PM,333,420,1107
3/2/1998 1:00:00 PM,346,474,1108
3/3/1998 1:00:00 PM,343,502,1109
3/4/1998 1:00:00 PM,341,504,1110
3/5/1998 1:00:00 PM,329,491,1111
3/6/1998 1:00:00 PM,336,489,1112
3/7/1998 1:00:00 PM,349,466,1113
3/8/1998 1:00:00 PM,314,422,1114
3/9/1998 1:00:00 PM,325,413,1115
3/10/1998 1:00:00 PM,344,472,1116
3/11/1998 1:00:00 PM,350,494,1117
3/12/1998 1:00:00 PM,350,498,1118
3/13/1998 1:00:00 PM,341,498,1119
3/14/1998 1:00:00 PM,363,487,1120
3/15/1998 1:00:00 PM,329,425,1121
3/16/1998 1:00:00 PM,346,471,1122
3/17/1998 1:00:00 PM,349,491,1123
3/18/1998 1:00:00 PM,348,490,1124
3/19/1998 1:00:00 PM,344,488,1125
3/20/1998 1:00:00 PM,351,479,1126
3/21/1998 1:00:00 PM,356,485,1127
3/22/1998 1:00:00 PM,329,414,1128
3/23/1998 1:00:00 PM,350,467,1129
3/24/1998 1:00:00 PM,373,491,1130
3/25/1998 1:00:00 PM,344,483,1131
3/26/1998 1:00:00 PM,339,481,1132
3/27/1998 1:00:00 PM,329,486,1133
3/28/1998 1:00:00 PM,340,459,1134
3/29/1998 2:00:00 PM,314,415,1135
3/30/1998 2:00:00 PM,330,458,1136
3/31/1998 2:00:00 PM,331,483,1137
4/1/1998 2:00:00 PM,352,481,1138
4/2/1998 2:00:00 PM,347,483,1139
4/3/1998 2:00:00 PM,353,486,1140
4/4/1998 2:00:00 PM,357,474,1141
4/5/1998 2:00:00 PM,341,430,1142
4/6/1998 2:00:00 PM,350,478,1143
4/7/1998 2:00:00 PM,333,529,1144
4/8/1998 2:00:00 PM,340,487,1145
4/9/1998 2:00:00 PM,345,477,1146
4/10/1998 2:00:00 PM,356,434,1147
4/11/1998 2:00:00 PM,300,368,1148
4/12/1998 2:00:00 PM,331,411,1149
4/13/1998 2:00:00 PM,391,470,1150
4/29/1997 2:00:00 PM,338,492,1151
4/30/1997 2:00:00 PM,364,476,1152
5/1/1997 2:00:00 PM,359,475,1153
5/2/1997 2:00:00 PM,369,496,1154
5/3/1997 2:00:00 PM,377,489,1155
5/4/1997 2:00:00 PM,372,437,1156
5/5/1997 2:00:00 PM,413,507,1157
5/6/1997 2:00:00 PM,411,527,1158
5/7/1997 2:00:00 PM,494,644,1159
5/8/1997 2:00:00 PM,395,490,1160
5/9/1997 2:00:00 PM,428,517,1161
5/10/1997 2:00:00 PM,395,458,1162
5/11/1997 2:00:00 PM,362,414,1163
5/12/1997 2:00:00 PM,372,445,1164
5/13/1997 2:00:00 PM,362,471,1165
5/14/1997 2:00:00 PM,368,469,1166
5/15/1997 2:00:00 PM,369,466,1167
5/16/1997 2:00:00 PM,378,475,1168
5/17/1997 2:00:00 PM,393,456,1169
5/18/1997 2:00:00 PM,353,409,1170
5/19/1997 2:00:00 PM,375,456,1171
5/20/1997 2:00:00 PM,366,470,1172
5/21/1997 2:00:00 PM,365,473,1173
5/22/1997 2:00:00 PM,374,496,1174
5/23/1997 2:00:00 PM,374,481,1175
5/24/1997 2:00:00 PM,398,460,1176
5/25/1997 2:00:00 PM,369,422,1177
5/26/1997 2:00:00 PM,427,518,1178
5/27/1997 2:00:00 PM,392,559,1179
5/28/1997 2:00:00 PM,350,521,1180
5/29/1997 2:00:00 PM,454,617,1181
5/30/1997 2:00:00 PM,388,538,1182
5/31/1997 2:00:00 PM,380,500,1183
6/1/1997 2:00:00 PM,350,451,1184
6/2/1997 2:00:00 PM,350,483,1185
6/3/1997 2:00:00 PM,346,507,1186
6/4/1997 2:00:00 PM,348,505,1187
6/5/1997 2:00:00 PM,345,503,1188
6/6/1997 2:00:00 PM,361,534,1189
6/7/1997 2:00:00 PM,342,475,1190
6/8/1997 2:00:00 PM,308,421,1191
6/9/1997 2:00:00 PM,320,421,1192
6/10/1997 2:00:00 PM,343,480,1193
6/11/1997 2:00:00 PM,335,516,1194
6/12/1997 2:00:00 PM,338,512,1195
6/13/1997 2:00:00 PM,405,596,1196
6/14/1997 2:00:00 PM,473,532,1197
6/15/1997 2:00:00 PM,433,447,1198
6/16/1997 2:00:00 PM,384,462,1199
6/17/1997 2:00:00 PM,384,508,1200
6/3/1998 2:00:00 PM,359,475,1201
6/4/1998 2:00:00 PM,355,485,1202
6/5/1998 2:00:00 PM,362,489,1203
6/6/1998 2:00:00 PM,425,510,1204
6/7/1998 2:00:00 PM,809,742,1205
6/8/1998 2:00:00 PM,398,452,1206
6/9/1998 2:00:00 PM,382,476,1207
6/10/1998 2:00:00 PM,368,500,1208
6/11/1998 2:00:00 PM,353,478,1209
6/12/1998 2:00:00 PM,349,458,1210
6/13/1998 2:00:00 PM,379,469,1211
6/14/1998 2:00:00 PM,356,424,1212
6/15/1998 2:00:00 PM,360,465,1213
6/16/1998 2:00:00 PM,365,486,1214
6/17/1998 2:00:00 PM,365,481,1215
6/18/1998 2:00:00 PM,356,480,1216
6/19/1998 2:00:00 PM,359,468,1217
6/20/1998 2:00:00 PM,369,463,1218
6/21/1998 2:00:00 PM,380,466,1219
6/22/1998 2:00:00 PM,584,685,1220
6/23/1998 2:00:00 PM,398,536,1221
6/24/1998 2:00:00 PM,402,504,1222
6/25/1998 2:00:00 PM,798,661,1223
6/26/1998 2:00:00 PM,495,557,1224
6/27/1998 2:00:00 PM,437,494,1225
6/28/1998 2:00:00 PM,379,436,1226
6/29/1998 2:00:00 PM,395,449,1227
6/30/1998 2:00:00 PM,370,490,1228
7/1/1998 2:00:00 PM,367,516,1229
7/2/1998 2:00:00 PM,368,487,1230
7/3/1998 2:00:00 PM,368,485,1231
7/4/1998 2:00:00 PM,375,457,1232
7/5/1998 2:00:00 PM,360,433,1233
7/6/1998 2:00:00 PM,416,480,1234
7/7/1998 2:00:00 PM,370,505,1235
7/8/1998 2:00:00 PM,354,489,1236
7/9/1998 2:00:00 PM,451,540,1237
7/10/1998 2:00:00 PM,501,659,1238
7/11/1998 2:00:00 PM,468,523,1239
7/12/1998 2:00:00 PM,433,432,1240
7/13/1998 2:00:00 PM,379,481,1241
7/14/1998 2:00:00 PM,368,499,1242
7/15/1998 2:00:00 PM,357,502,1243
